HuluRaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
show/id,show/cache_time,show/canonical_name,show/clips_count,show/description,show/episodes_count,show/feature_films_count,show/film_clips_count,show/genre,show/genres,show/is_movie,show/is_showtime_only,show/is_subscriber_only,show/link_description,show/name,show/rating,show/seasons_count,show/series_id,show/thumbnail_url,show/key_art_url,show/type,show/videos_count,show/availability/0,show/availability/1,show/availability/2,show/art_copyright,show/auth_name,show/is_coppa,show/show_notes/free/availability_text,show/show_notes/free/expiration_text,show/show_notes/free/notification_text,show/show_notes/free/promotional_text,show/show_notes/subscriber/availability_text,show/show_notes/subscriber/expiration_text,show/show_notes/subscriber/notification_text,show/show_notes/subscriber/promotional_text,show/is_web_only,show/available_package_ids,show/company/id,show/company/channel_id,show/company/name,show/company/short_name,show/company/canonical_name,show/company/key_art_url,show/company/network_logo_url,show/company/has_logo_url,show/show_rollups/free/clips_count,show/show_rollups/free/episodes_count,show/show_rollups/free/feature_films_count,show/show_rollups/free/film_clips_count,show/show_rollups/free/film_trailers_count,show/show_rollups/free/games_count,show/show_rollups/free/released_at,show/show_rollups/free/seasons_count,show/show_rollups/free/videos_count,show/show_rollups/free/latest_video_added_at,show/show_rollups/free/html5_clips_count,show/show_rollups/free/html5_episodes_count,show/show_rollups/free/html5_games_count,show/show_rollups/free/html5_feature_films_count,show/show_rollups/free/html5_film_clips_count,show/show_rollups/free/html5_film_trailers_count,show/show_rollups/free/html5_videos_count,show/show_rollups/free/non_rating_videos_count,show/show_rollups/free/highest_rating,show/show_rollups/subscriber/clips_count,show/show_rollups/subscriber/episodes_count,show/show_rollups/subscriber/feature_films_count,show/show_rollups/subscriber/film_clips_count,show/show_rollups/subscriber/film_trailers_count,show/show_rollups/subscriber/games_count,show/show_rollups/subscriber/released_at,show/show_rollups/subscriber/seasons_count,show/show_rollups/subscriber/videos_count,show/show_rollups/subscriber/latest_video_added_at,show/show_rollups/subscriber/html5_clips_count,show/show_rollups/subscriber/html5_episodes_count,show/show_rollups/subscriber/html5_games_count,show/show_rollups/subscriber/html5_feature_films_count,show/show_rollups/subscriber/html5_film_clips_count,show/show_rollups/subscriber/html5_film_trailers_count,show/show_rollups/subscriber/html5_videos_count,show/show_rollups/subscriber/non_rating_videos_count,show/show_rollups/subscriber/highest_rating,show/show_rollups/current/clips_count,show/show_rollups/current/episodes_count,show/show_rollups/current/feature_films_count,show/show_rollups/current/film_clips_count,show/show_rollups/current/film_trailers_count,show/show_rollups/current/games_count,show/show_rollups/current/released_at,show/show_rollups/current/seasons_count,show/show_rollups/current/videos_count,show/show_rollups/current/latest_video_added_at,show/show_rollups/current/html5_clips_count,show/show_rollups/current/html5_episodes_count,show/show_rollups/current/html5_games_count,show/show_rollups/current/html5_feature_films_count,show/show_rollups/current/html5_film_clips_count,show/show_rollups/current/html5_film_trailers_count,show/show_rollups/current/html5_videos_count,show/show_rollups/current/non_rating_videos_count,show/show_rollups/current/highest_rating,show/show_rollups/free_on_web/clips_count,show/show_rollups/free_on_web/episodes_count,show/show_rollups/free_on_web/feature_films_count,show/show_rollups/free_on_web/film_clips_count,show/show_rollups/free_on_web/film_trailers_count,show/show_rollups/free_on_web/games_count,show/show_rollups/free_on_web/released_at,show/show_rollups/free_on_web/seasons_count,show/show_rollups/free_on_web/videos_count,show/show_rollups/free_on_web/latest_video_added_at,show/show_rollups/free_on_web/html5_clips_count,show/show_rollups/free_on_web/html5_episodes_count,show/show_rollups/free_on_web/html5_games_count,show/show_rollups/free_on_web/html5_feature_films_count,show/show_rollups/free_on_web/html5_film_clips_count,show/show_rollups/free_on_web/html5_film_trailers_count,show/show_rollups/free_on_web/html5_videos_count,show/show_rollups/free_on_web/non_rating_videos_count,show/show_rollups/free_on_web/highest_rating,show/show_rollups/subscriber_on_device/clips_count,show/show_rollups/subscriber_on_device/episodes_count,show/show_rollups/subscriber_on_device/feature_films_count,show/show_rollups/subscriber_on_device/film_clips_count,show/show_rollups/subscriber_on_device/film_trailers_count,show/show_rollups/subscriber_on_device/games_count,show/show_rollups/subscriber_on_device/released_at,show/show_rollups/subscriber_on_device/seasons_count,show/show_rollups/subscriber_on_device/videos_count,show/show_rollups/subscriber_on_device/latest_video_added_at,show/show_rollups/subscriber_on_device/html5_clips_count,show/show_rollups/subscriber_on_device/html5_episodes_count,show/show_rollups/subscriber_on_device/html5_games_count,show/show_rollups/subscriber_on_device/html5_feature_films_count,show/show_rollups/subscriber_on_device/html5_film_clips_count,show/show_rollups/subscriber_on_device/html5_film_trailers_count,show/show_rollups/subscriber_on_device/html5_videos_count,show/show_rollups/subscriber_on_device/non_rating_videos_count,show/show_rollups/subscriber_on_device/highest_rating,show/show_rollups/auth_on_web/clips_count,show/show_rollups/auth_on_web/episodes_count,show/show_rollups/auth_on_web/feature_films_count,show/show_rollups/auth_on_web/film_clips_count,show/show_rollups/auth_on_web/film_trailers_count,show/show_rollups/auth_on_web/games_count,show/show_rollups/auth_on_web/released_at,show/show_rollups/auth_on_web/seasons_count,show/show_rollups/auth_on_web/videos_count,show/show_rollups/auth_on_web/latest_video_added_at,show/show_rollups/auth_on_web/html5_clips_count,show/show_rollups/auth_on_web/html5_episodes_count,show/show_rollups/auth_on_web/html5_games_count,show/show_rollups/auth_on_web/html5_feature_films_count,show/show_rollups/auth_on_web/html5_film_clips_count,show/show_rollups/auth_on_web/html5_film_trailers_count,show/show_rollups/auth_on_web/html5_videos_count,show/show_rollups/auth_on_web/non_rating_videos_count,show/show_rollups/auth_on_web/highest_rating,show/show_rollups/showtime/clips_count,show/show_rollups/showtime/episodes_count,show/show_rollups/showtime/feature_films_count,show/show_rollups/showtime/film_clips_count,show/show_rollups/showtime/film_trailers_count,show/show_rollups/showtime/games_count,show/show_rollups/showtime/released_at,show/show_rollups/showtime/seasons_count,show/show_rollups/showtime/videos_count,show/show_rollups/showtime/latest_video_added_at,show/show_rollups/showtime/html5_clips_count,show/show_rollups/showtime/html5_episodes_count,show/show_rollups/showtime/html5_games_count,show/show_rollups/showtime/html5_feature_films_count,show/show_rollups/showtime/html5_film_clips_count,show/show_rollups/showtime/html5_film_trailers_count,show/show_rollups/showtime/html5_videos_count,show/show_rollups/showtime/non_rating_videos_count,show/show_rollups/showtime/highest_rating,show/annotations/0,show/annotations/1,
22278,2017-08-10T14:46:00+00:00,regular-show,220,"Mordecai – a sarcastic blue jay, and Rigby – a somewhat responsible raccoon, are best friends. They even work together at a park owned by Pops, a big lollipop-headed guy. Which seems normal enough. They’ve got a cranky gumball machine for a boss and they work alongside a Zen-like yeti named Skips. Yep. Everything is as regular as can be.",217,0,0,Kids,Kids|Animation and Cartoons|Teen,FALSE,FALSE,FALSE,,Regular Show,4.061273937,7,50020482,https://ib1.hulu.com/show/22278?size=476x268&region=US,https://ib1.hulu.com/show_key_art/22278?size=1600x600&region=US,show,437,web,living_room,mobile,,,TRUE,,,,,Seasons 1-7,,,,FALSE,"1,2,14",855,50000651,Cartoon Network,Cartoon Network,cartoon-network,https://ib2.hulu.com/company_key_art/855?size=1600x600&region=US,,FALSE,12,0,0,0,0,0,2015-05-01T06:50:00Z,0,12,2015-05-01T06:50:00Z,12,0,0,0,0,0,12,0,,220,217,0,0,0,0,2015-05-01T06:50:00Z,7,437,2017-01-30T08:00:29Z,220,217,0,0,0,0,437,0,TV-PG,220,217,0,0,0,0,2015-05-01T06:50:00Z,7,437,2017-01-30T08:00:29Z,220,217,0,0,0,0,437,0,TV-PG,12,0,0,0,0,0,2015-05-01T06:50:00Z,0,12,2015-05-01T06:50:00Z,12,0,0,0,0,0,12,0,,220,217,0,0,0,0,2015-05-01T06:50:00Z,7,437,2017-01-30T08:00:29Z,220,217,0,0,0,0,437,0,TV-PG,220,217,0,0,0,0,2015-05-01T06:50:00Z,7,437,2017-01-30T08:00:29Z,220,217,0,0,0,0,437,0,TV-PG,220,217,0,0,0,0,2015-05-01T06:50:00Z,7,437,2017-01-30T08:00:29Z,220,217,0,0,0,0,437,0,TV-PG,,,
7555,2017-08-10T15:52:49+00:00,once-upon-a-time,135,"From the inventive minds of Lost executive producers Adam Horowitz and Edward Kitsis comes a bold new imagining of the world, where fairy tales and the modern day are about to collide.",22,0,0,Drama,Drama|Science Fiction~Science Fiction - Thriller|Teen|Family,FALSE,FALSE,FALSE,,Once Upon a Time,4.715775889,1,50004389,https://ib4.hulu.com/show/7555?size=476x268&region=US,https://ib4.hulu.com/show_key_art/7555?size=1600x600&region=US,show,157,web,living_room,mobile,,,FALSE,,,,,,Episodes will be available the day after air.,With your Hulu subscription you will have access to recently aired episodes of the current season of Once Upon a Time. Episodes availability may vary based on ABC’s on-air schedule.,,FALSE,"1,2,14",231,282,ABC,ABC,abc,https://ib.hulu.com/company_key_art/231?size=1600x600&region=US,https://ib.hulu.com/company_logo/231?bg=dim&color=0&format=png&region=US,TRUE,134,4,0,0,0,0,2011-05-17T19:35:12Z,1,138,2017-08-04T23:32:27Z,133,0,0,0,0,0,133,0,TV-PG,135,22,0,0,0,0,2011-05-17T19:35:12Z,1,157,2017-08-04T23:32:27Z,133,0,0,0,0,0,133,0,TV-PG,135,22,0,0,0,0,2011-05-17T19:35:12Z,1,157,2017-08-04T23:32:27Z,133,0,0,0,0,0,133,0,TV-PG,134,4,0,0,0,0,2011-05-17T19:35:12Z,1,138,2017-08-04T23:32:27Z,133,0,0,0,0,0,133,0,TV-PG,135,22,0,0,0,0,2011-10-21T03:30:15Z,1,157,2017-08-04T23:32:27Z,133,0,0,0,0,0,133,0,TV-PG,135,22,0,0,0,0,2011-05-17T19:35:12Z,1,157,2017-08-04T23:32:27Z,133,0,0,0,0,0,133,0,TV-PG,135,22,0,0,0,0,2011-05-17T19:35:12Z,1,157,2017-08-04T23:32:27Z,133,0,0,0,0,0,133,0,TV-PG,,,
22881,2017-08-10T15:08:06+00:00,rick-and-morty,21,"Rick and Morty is a show about a sociopathic scientist who drags his unintelligent grandson on insanely dangerous adventures across the universe. Created and executive produced by Dan Harmon (Community, Channel 101) and Justin Roiland (House of Cosbys).",21,0,0,Animation and Cartoons,Animation and Cartoons~Primetime Animation|Teen,FALSE,FALSE,FALSE,,Rick and Morty,4.772879511,2,50020410,https://ib1.hulu.com/show/22881?size=476x268&region=US,https://ib1.hulu.com/show_key_art/22881?size=1600x600&region=US,show,42,web,living_room,mobile,,,FALSE,,,,,,,,,FALSE,"1,2,14",856,50000660,Adult Swim,Adult Swim,adult-swim,https://ib3.hulu.com/company_key_art/856?size=1600x600&region=US,,FALSE,11,0,0,0,0,0,2015-05-01T06:50:00Z,0,11,2015-05-01T06:50:00Z,11,0,0,0,0,0,11,0,,21,21,0,0,0,0,2015-05-01T06:50:00Z,2,42,2016-06-26T06:45:23Z,21,21,0,0,0,0,42,0,TV-MA,21,21,0,0,0,0,2015-05-01T06:50:00Z,2,42,2016-06-26T06:45:23Z,21,21,0,0,0,0,42,0,TV-MA,11,0,0,0,0,0,2015-05-01T06:50:00Z,0,11,2015-05-01T06:50:00Z,11,0,0,0,0,0,11,0,,21,21,0,0,0,0,2015-05-01T06:50:00Z,2,42,2016-06-26T06:45:23Z,21,21,0,0,0,0,42,0,TV-MA,21,21,0,0,0,0,2015-05-01T06:50:00Z,2,42,2016-06-26T06:45:23Z,21,21,0,0,0,0,42,0,TV-MA,21,21,0,0,0,0,2015-05-01T06:50:00Z,2,42,2016-06-26T06:45:23Z,21,21,0,0,0,0,42,0,TV-MA,,,
6341,2017-08-10T14:38:38+00:00,workaholics,69,"College is over but the party isn’t. Join three best buds as they share a job, a crash pad and a promise to never let work get in the way of a good time—on this raucously original series.",86,0,0,Comedy,Comedy,FALSE,FALSE,FALSE,,Workaholics,4.577148191,7,50003271,https://ib1.hulu.com/show/6341?size=476x268&region=US,https://ib1.hulu.com/show_key_art/6341?size=1600x600&region=US,show,155,web,living_room,mobile,,,FALSE,,,,,,Seasons 1-7 are now available to stream.,Episodes from the current season will be available 21 days after air.,,FALSE,"1,2,14",99,129,Comedy Central,Comedy Central,comedy-central,https://ib4.hulu.com/company_key_art/99?size=1600x600&region=US,https://ib4.hulu.com/company_logo/99?bg=dim&color=0&format=png&region=US,TRUE,36,0,0,0,0,0,2015-10-10T00:19:17Z,0,36,2017-03-22T07:00:31Z,36,0,0,0,0,0,36,0,,69,86,0,0,0,0,2011-04-06T00:42:11Z,7,155,2017-04-05T07:00:29Z,69,0,0,0,0,0,69,0,TV-MA,69,86,0,0,0,0,2011-04-06T00:42:11Z,7,155,2017-04-05T07:00:29Z,69,0,0,0,0,0,69,0,TV-MA,36,0,0,0,0,0,2015-10-10T00:19:17Z,0,36,2017-03-22T07:00:31Z,36,0,0,0,0,0,36,0,,69,86,0,0,0,0,2011-06-15T00:52:10Z,7,155,2017-04-05T07:00:29Z,69,0,0,0,0,0,69,0,TV-MA,69,86,0,0,0,0,2011-04-06T00:42:11Z,7,155,2017-04-05T07:00:29Z,69,0,0,0,0,0,69,0,TV-MA,69,86,0,0,0,0,2011-04-06T00:42:11Z,7,155,2017-04-05T07:00:29Z,69,0,0,0,0,0,69,0,TV-MA,,,
1318,2017-08-10T15:31:01+00:00,bleach,0,"For as long as he can remember, Ichigo Kurosaki has been able to see ghosts. But when he meets Rukia, a Soul Reaper who battles evil spirits known as Hollows, he finds his life is changed forever when Rukia transfers most of her powers to him. Now a Soul Reaper himself with a new found wealth of spiritual energy, Ichigo discovers his true calling: to protect the living and the dead from evil. But when Rukia's actions are called under scrutiny, Ichigo and his friends must put everything on the line to prepare to save their friend from the harsh justice of the Soul Society.",732,0,0,Anime,Anime~Anime - Supernatural and Horror|International~Japanese|Teen,FALSE,FALSE,FALSE,,Bleach,4.421983759,26,10374,https://ib.hulu.com/show/1318?size=476x268&region=US,https://ib.hulu.com/show_key_art/1318?size=1600x600&region=US,show,732,web,living_room,mobile,,,FALSE,,,,,,,,,FALSE,"1,2,14",960,50000741,Viz Media,Viz Media,viz-media,https://ib4.hulu.com/company_key_art/960?size=1600x600&region=US,,FALSE,0,732,0,0,0,0,2008-10-02T00:23:49Z,26,732,2016-03-27T07:00:27Z,0,732,0,0,0,0,732,2,TV-14,0,732,0,0,0,0,2008-10-02T00:23:49Z,26,732,2016-03-27T07:00:27Z,0,732,0,0,0,0,732,2,TV-14,0,732,0,0,0,0,2008-10-02T00:23:49Z,26,732,2016-03-27T07:00:27Z,0,732,0,0,0,0,732,2,TV-14,0,732,0,0,0,0,2008-10-02T00:23:49Z,26,732,2016-03-27T07:00:27Z,0,732,0,0,0,0,732,2,TV-14,0,732,0,0,0,0,2008-10-02T00:23:49Z,26,732,2016-03-27T07:00:27Z,0,732,0,0,0,0,732,2,TV-14,0,732,0,0,0,0,2008-10-02T00:23:49Z,26,732,2016-03-27T07:00:27Z,0,732,0,0,0,0,732,2,TV-14,0,732,0,0,0,0,2008-10-02T00:23:49Z,26,732,2016-03-27T07:00:27Z,0,732,0,0,0,0,732,2,TV-14,,,
2138,2017-08-10T15:59:14+00:00,one-piece,4,"Monkey D. Luffy refuses to let anyone or anything stand in the way of his quest to become king of all pirates. With a course charted for the treacherous waters of the Grand Line, this is one captain who’ll never drop anchor until he’s claimed the greatest treasure on Earth – the Legendary One Piece!",747,0,0,Anime,Anime|International~Japanese,FALSE,FALSE,FALSE,,One Piece,4.146686059,11,11787,https://ib1.hulu.com/show/2138?size=476x268&region=US,https://ib1.hulu.com/show_key_art/2138?size=1600x600&region=US,show,751,web,living_room,mobile,,,FALSE,Episodes 1-750,,,"Episodes 492, 542, and 590 - the Toriko/Dragon Ball Z crossover specials - are not available at this time.",Episodes 1-750,,,"Episodes 492, 542, and 590 - the Toriko/Dragon Ball Z crossover specials - are not available at this time.",FALSE,"1,2,14",222,268,Toei Animation,Toei Animation,toei-animation,https://ib.hulu.com/company_key_art/222?size=1600x600&region=US,,FALSE,4,747,0,0,0,0,2009-05-24T02:40:18Z,11,751,2017-05-09T19:30:28Z,0,0,0,0,0,0,0,0,TV-14,4,747,0,0,0,0,2009-05-24T02:40:18Z,11,751,2017-05-09T19:30:28Z,0,0,0,0,0,0,0,0,TV-14,4,747,0,0,0,0,2009-05-24T02:40:18Z,11,751,2017-05-09T19:30:28Z,0,0,0,0,0,0,0,0,TV-14,4,747,0,0,0,0,2009-05-24T02:40:18Z,11,751,2017-05-09T19:30:28Z,0,0,0,0,0,0,0,0,TV-14,4,747,0,0,0,0,2009-05-24T02:40:18Z,11,751,2017-05-09T19:30:28Z,0,0,0,0,0,0,0,0,TV-14,4,747,0,0,0,0,2009-05-24T02:40:18Z,11,751,2017-05-09T19:30:28Z,0,0,0,0,0,0,0,0,TV-14,4,747,0,0,0,0,2009-05-24T02:40:18Z,11,751,2017-05-09T19:30:28Z,0,0,0,0,0,0,0,0,TV-14,,,
6290,2017-08-10T14:42:28+00:00,the-voice,1024,"Four famous musician coaches will each select singers to mentor into artists during the blind auditions. Once they have their teams, the star coaches will bring in their personal songwriters, producers, and high-powered friends to help their teams evolve. Ultimately, America will decide which singer will be worthy of the grand prize.",0,0,0,Reality and Game Shows,Reality and Game Shows~Competition|Music|Teen|Family,FALSE,FALSE,FALSE,,The Voice,4.1234969,0,50003167,https://ib4.hulu.com/show/6290?size=476x268&region=US,https://ib4.hulu.com/show_key_art/6290?size=1600x600&region=US,show,1024,web,living_room,mobile,,,FALSE,,,"We are able to post the most recent five episodes of The Voice, as they air. The episodes posted may vary based on NBC's on-air schedule.",,,,,,FALSE,"1,2,14",2,24,NBC,NBC,nbc,https://ib.hulu.com/company_key_art/2?size=1600x600&region=US,https://ib.hulu.com/company_logo/2?bg=dim&color=0&format=png&region=US,TRUE,1024,0,0,0,0,0,2016-08-21T23:30:24Z,0,1024,2017-05-26T02:07:25Z,1024,0,0,0,0,0,1024,0,,1024,0,0,0,0,0,2016-08-21T23:30:24Z,0,1024,2017-05-26T02:07:25Z,1024,0,0,0,0,0,1024,0,,1024,0,0,0,0,0,2016-08-21T23:30:24Z,0,1024,2017-05-26T02:07:25Z,1024,0,0,0,0,0,1024,0,,1024,0,0,0,0,0,2016-08-21T23:30:24Z,0,1024,2017-05-26T02:07:25Z,1024,0,0,0,0,0,1024,0,,1024,0,0,0,0,0,2016-08-21T23:30:24Z,0,1024,2017-05-26T02:07:25Z,1024,0,0,0,0,0,1024,0,,1024,0,0,0,0,0,2016-08-21T23:30:24Z,0,1024,2017-05-26T02:07:25Z,1024,0,0,0,0,0,1024,0,,1024,0,0,0,0,0,2016-08-21T23:30:24Z,0,1024,2017-05-26T02:07:25Z,1024,0,0,0,0,0,1024,0,,,,
22638,2017-08-10T15:57:42+00:00,doc-mcstuffins,0,"A magical animated series about a six-year-old girl, Doc McStuffins, who has the ability to talk to and heal toys and stuffed animals! With the help of her stuffed animal friends, Doc runs a clinic for toys out of her playhouse. The series emphasizes the importance of lending a helping hand, or paw, when people and toys need it most.",92,0,0,Animation and Cartoons,Animation and Cartoons|Kids,FALSE,FALSE,FALSE,,Doc McStuffins,3.503616156,3,50020770,https://ib1.hulu.com/show/22638?size=476x268&region=US,https://ib1.hulu.com/show_key_art/22638?size=1600x600&region=US,show,92,web,living_room,mobile,,,TRUE,,,,,,,,,FALSE,"2,14",873,50000672,Disney Junior,Disney Junior,disney-junior,https://ib2.hulu.com/company_key_art/873?size=1600x600&region=US,,FALSE,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,,0,92,0,0,0,0,2015-04-06T07:03:02Z,3,92,2016-05-25T07:00:28Z,0,0,0,0,0,0,0,0,TV-Y7,0,92,0,0,0,0,2015-04-06T07:03:02Z,3,92,2016-05-25T07:00:28Z,0,0,0,0,0,0,0,0,TV-Y7,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,,0,92,0,0,0,0,2015-04-06T07:03:02Z,3,92,2016-05-25T07:00:28Z,0,0,0,0,0,0,0,0,TV-Y7,0,92,0,0,0,0,2015-04-06T07:03:02Z,3,92,2016-05-25T07:00:28Z,0,0,0,0,0,0,0,0,TV-Y7,0,92,0,0,0,0,2015-04-06T07:03:02Z,3,92,2016-05-25T07:00:28Z,0,0,0,0,0,0,0,0,TV-Y7,,,
148,2017-08-10T15:03:40+00:00,hells-kitchen,1,An unscripted culinary boot camp that features the drama of aspiring restaurateurs competing for world-renowned Chef Gordon Ramsay’s approval and the chance to become America’s next culinary star.,0,0,0,Reality and Game Shows,Reality and Game Shows~Competition|Food~Cooking Competitions|Family,FALSE,FALSE,FALSE,"For insider news, photos, and more visit the official <a href=""http://www.fox.com/hellskitchen/"" target=""_blank"">Hell's Kitchen website</a>",Hell's Kitchen,4.05219787,0,15,https://ib2.hulu.com/show/148?size=476x268&region=US,https://ib2.hulu.com/show_key_art/148?size=1600x600&region=US,show,1,web,living_room,mobile,,,FALSE,,,,,Season 1-14 and five episodes from season 15,,Seasons 1-14 will be available until 9/22,,FALSE,"1,2,14",8,2,FOX,FOX,fox,https://ib1.hulu.com/company_key_art/8?size=1600x600&region=US,https://ib1.hulu.com/company_logo/8?bg=dim&color=0&format=png&region=US,TRUE,1,0,0,0,0,0,2017-08-10T00:23:26Z,0,1,2017-08-10T00:23:26Z,1,0,0,0,0,0,1,0,,1,0,0,0,0,0,2017-08-10T00:23:26Z,0,1,2017-08-10T00:23:26Z,1,0,0,0,0,0,1,0,,1,0,0,0,0,0,2017-08-10T00:23:26Z,0,1,2017-08-10T00:23:26Z,1,0,0,0,0,0,1,0,,1,0,0,0,0,0,2017-08-10T00:23:26Z,0,1,2017-08-10T00:23:26Z,1,0,0,0,0,0,1,0,,1,0,0,0,0,0,2017-08-10T00:23:26Z,0,1,2017-08-10T00:23:26Z,1,0,0,0,0,0,1,0,,1,0,0,0,0,0,2017-08-10T00:23:26Z,0,1,2017-08-10T00:23:26Z,1,0,0,0,0,0,1,0,,1,0,0,0,0,0,2017-08-10T00:23:26Z,0,1,2017-08-10T00:23:26Z,1,0,0,0,0,0,1,0,,,,
21027,2017-08-10T15:32:23+00:00,empire,200,"From Academy Award nominee Lee Daniels (“Lee Daniels’ The Butler,” “Precious”) and Emmy Award winner Danny Strong (“Game Change,” “Lee Daniels’ The Butler”), comes EMPIRE, a sexy and powerful new drama about the head of a music empire whose three sons and wife all battle for his throne. Set to an original soundtrack written and produced by hip-hop hitmaker Timbaland, the family drama stars Academy Award nominee Terrence Howard (“Crash,” “Hustle & Flow”) and Academy Award and Emmy Award nominee Taraji P. Henson (“Person of Interest,” “The Curious Case of Benjamin Button”).",48,0,0,Drama,Drama~Soap Operas|Music~Musicals,FALSE,FALSE,FALSE,,Empire,4.57500889,3,50019341,https://ib2.hulu.com/show/21027?size=476x268&region=US,https://ib2.hulu.com/show_key_art/21027?size=1600x600&region=US,show,248,web,living_room,mobile,,,FALSE,,,,,full episodes the day after air,,,,FALSE,"1,2,14",8,2,FOX,FOX,fox,https://ib1.hulu.com/company_key_art/8?size=1600x600&region=US,https://ib1.hulu.com/company_logo/8?bg=dim&color=0&format=png&region=US,TRUE,196,8,0,0,0,0,2014-12-10T03:00:19Z,2,204,2017-08-08T23:32:28Z,193,0,0,0,0,0,193,0,TV-14,200,48,0,0,0,0,2014-12-10T03:00:19Z,3,248,2017-08-08T23:32:28Z,197,0,0,0,0,0,197,0,TV-14,200,48,0,0,0,0,2014-12-10T03:00:19Z,3,248,2017-08-08T23:32:28Z,197,0,0,0,0,0,197,0,TV-14,196,8,0,0,0,0,2014-12-10T03:00:19Z,2,204,2017-08-08T23:32:28Z,193,0,0,0,0,0,193,0,TV-14,200,48,0,0,0,0,2014-12-10T03:00:19Z,3,248,2017-08-09T00:32:26Z,197,0,0,0,0,0,197,0,TV-14,200,48,0,0,0,0,2014-12-10T03:00:19Z,3,248,2017-08-08T23:32:28Z,197,0,0,0,0,0,197,0,TV-14,200,48,0,0,0,0,2014-12-10T03:00:19Z,3,248,2017-08-08T23:32:28Z,197,0,0,0,0,0,197,0,TV-14,,,
35,2017-08-10T14:43:49+00:00,its-always-sunny-in-philadelphia,8,"Wednesdays at 10pm on FXX. It's Always Sunny in Philadelphia features Mac, Dennis, Charlie, Sweet Dee and Frank, five ne’er-do-wells who own and operate Paddy’s Pub in Philadelphia. Their constant scheming usually lands them in a world of hurt, yet they never seem to learn from their mistakes. As they say, some things never change. So prepare for more depraved schemes, half-baked arguments and absurdly underhanded plots to subvert one another.

It's Always Sunny in Philadelphia was created by Rob McElhenney and is executive produced by Rob McElhenney, Charlie Day, Glenn Howerton, Michael Rotenberg, Nicholas Frenkel, Tom Lofaro, Rob Rosell, Scott Marder and David Hornsby. An FX Networks Original Series.",123,0,0,Comedy,Comedy~Sitcoms,FALSE,FALSE,FALSE,"Visit the official <a href=""http://www.fxnetworks.com/shows/originals/sunny/ "" target=""_blank"">It's Always Sunny in Philadelphia</a> website",It's Always Sunny in Philadelphia,4.478408089,11,395,https://ib4.hulu.com/show/35?size=476x268&region=US,https://ib4.hulu.com/show_key_art/35?size=1600x600&region=US,show,131,web,living_room,mobile,,,FALSE,The first 3 episodes from Season 1 are available until 12/21.,,,,Season 1-5 in SD and Season 6-11,,,,FALSE,"1,2,14",697,50000479,FXX,FXX,fxx,https://ib1.hulu.com/company_key_art/697?size=1600x600&region=US,https://ib1.hulu.com/company_logo/697?bg=dim&color=0&format=png&region=US,TRUE,6,0,0,0,0,0,2015-09-14T19:22:16Z,0,6,2016-04-06T17:00:26Z,6,0,0,0,0,0,6,0,,8,123,0,0,0,0,2007-09-05T20:00:25Z,11,131,2017-02-23T19:11:24Z,6,0,0,0,0,0,6,1,TV-MA,8,123,0,0,0,0,2007-09-05T20:00:25Z,11,131,2017-02-23T19:11:24Z,6,0,0,0,0,0,6,1,TV-MA,6,0,0,0,0,0,2015-09-14T19:22:16Z,0,6,2016-04-06T17:00:26Z,6,0,0,0,0,0,6,0,,8,123,0,0,0,0,2014-11-03T22:00:26Z,11,131,2017-02-23T19:11:24Z,6,0,0,0,0,0,6,1,TV-MA,8,123,0,0,0,0,2007-09-05T20:00:25Z,11,131,2017-02-23T19:11:24Z,6,0,0,0,0,0,6,1,TV-MA,8,123,0,0,0,0,2007-09-05T20:00:25Z,11,131,2017-02-23T19:11:24Z,6,0,0,0,0,0,6,1,TV-MA,,,
